%
%BMS7floorDoorlockControl.arff
%
%Control Home Appliance List <Doorlock: 0B-07=702, 0B-08=703, 0B-09=704>
%
%Descriptive Features
%1) TagId, Data Format : {14,15,16,17,18,19,20}
% TagId 14 = 704
%2) Location, Data Format : {18010=outside,
%							10001=7floor_1,10002=7floor_2,10003=7floor_3,10022=704_Lab}
%3) Date, Data Format : {MON,TUE,WED,THU,FRI,SAT,SUN}
%4) Time, Data Format : Date "HH:mm:ss"
%
%Target Feature
%class, Data Format : {01,02,03,04,05,06,07}
%class-information : {01=None,02=Doorlock0B07_OFF,03=Doorlock0B07_ON,04=Doorlock0B08_OFF,05=Doorlock0B08_ON,06=Doorlock0B09_OFF,07=Doorlock0B09_ON}
%

@RELATION kw-bd-bms7dc-2_sct_BMS7floorDoorlockControl_arff_0.0.1

@ATTRIBUTE TagId {14,15,16,17,18,19,20}
@ATTRIBUTE Location {18010,10001,10002,10003,10022}
@ATTRIBUTE Date {MON,TUE,WED,THU,FRI,SAT,SUN}
@ATTRIBUTE Time DATE "HH:mm:ss"
@ATTRIBUTE class {01,02,03,04,05,06,07}

@DATA
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
16,10003,?,?,01
%User16, 10022, 01 None
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
16,10022,?,?,01
%User16, 18010, 04 Doorlock0B08_OFF
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
16,18010,?,?,04
%User17, 10002, 03 Doorlock0B07_ON
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
17,10002,?,?,03
%User17, 10001, 01 None
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
17,10001,?,?,01
%User17, 10003, 01 None
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
17,10003,?,?,01
%User17, 10022, 01 None
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
17,10022,?,?,01
%User17, 18010,  02 Doorlock0B07_OFF
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
17,18010,?,?,02
%User18, 01 None
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
18,?,?,?,01
%User19, 01 None
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
19,?,?,?,01
%User20, 01 None
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
20,?,?,?,01
